event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
2019-11-13 16:46:53 UTC,view,12709558,2053013553559896355,,,30.76,522229573,ffdc22c9-75bc-4c10-95e8-9aee4f7c43a4
2019-11-21 11:22:39 UTC,view,1004836,2053013555631882655,electronics.smartphone,samsung,229.84,568110097,8733a184-4ce8-4d27-8409-666cedb62f75
2019-11-03 16:48:08 UTC,view,1801995,2053013554415534427,electronics.video.tv,haier,180.16,564261161,0104ca57-f650-44b1-b8ae-4a38d469772a
2019-11-16 03:24:44 UTC,view,4802068,2053013554658804075,electronics.audio.headphone,plantronics,40.93,522824488,321621fa-2714-4095-ab4e-e8adbb91a0f5
2019-11-16 14:39:15 UTC,view,1802037,2053013554415534427,electronics.video.tv,lg,303.71,560102900,57fc088f-a850-4152-a049-d41e844be021
2019-11-05 19:02:46 UTC,view,5100572,2053013553341792533,electronics.clocks,apple,429.61,540777839,67a46a69-e2b7-4022-931c-04f3a83011ad
2019-11-16 09:02:42 UTC,view,26205479,2053013563693335403,,sokolov,120.57,552258363,b3c96701-75ac-4f24-9cf4-dde91392ee76
2019-11-27 16:34:12 UTC,view,1005162,2053013555631882655,electronics.smartphone,xiaomi,274.88,517673240,d7c47d0d-3966-4d95-a5ef-50dcd399601c
2019-11-20 08:18:17 UTC,view,3701005,2053013565983425517,appliances.environment.vacuum,philips,308.86,514904527,0fe0be9c-bfed-4724-bb3c-a5c8088fec86
2019-11-07 17:48:50 UTC,view,6801162,2053013554222596431,computers.components.hdd,samsung,99.17,512521824,1b37bfaf-ba04-4729-a882-d0c3edf808ae
2019-11-08 14:49:24 UTC,cart,12720605,2053013553559896355,,joyroad,37.84,512786941,8d4da444-ee75-467d-bd72-cafa3841e91f
2019-11-22 01:15:37 UTC,view,1004250,2053013555631882655,electronics.smartphone,apple,869.93,551714097,da4a13e3-593f-4f3a-84ba-2bbf62b5fe30
2019-11-28 15:09:04 UTC,view,16800017,2053013558316237377,furniture.kitchen.table,,130.51,512780174,01b66701-a8fb-4b7e-b72f-070b10227ee9
2019-11-07 11:11:11 UTC,view,5100334,2053013553341792533,electronics.clocks,wonlex,19.82,550317062,fb6cf6bc-38fe-4af8-b48e-cbd2adff4fea
2019-11-15 07:48:20 UTC,view,28717160,2053013565639492569,apparel.shoes,respect,82.63,516507853,94cb5572-de8e-ad16-c052-77e97aed5b70
2019-11-20 14:27:25 UTC,view,4804056,2053013554658804075,electronics.audio.headphone,apple,165.84,518819874,d2a8478a-a3c2-4f23-b020-7f15e0d4b809
2019-11-21 17:28:37 UTC,view,29501824,2053013566344134657,,,75.94,518045766,2df54599-b771-437d-a0c9-47b7f7d4ddfe
2019-11-16 11:56:48 UTC,view,2702347,2053013563911439225,appliances.kitchen.refrigerators,lg,537.16,512885462,6c668aee-da4b-41e6-9a86-022e23295c07
2019-11-09 08:37:04 UTC,view,16400236,2053013558249128509,,bergner,67.87,516382410,35468899-4156-48d3-ad42-d4414bfb6e9f
2019-11-17 08:34:33 UTC,view,6200720,2053013552293216471,appliances.environment.air_heater,oasis,24.97,532872332,b14ca8bc-a9aa-4f1a-90b0-b33fee009b5a
2019-11-16 18:41:57 UTC,view,28300487,2053013566243472379,accessories.wallet,karya,43.76,546610706,34b72794-f4d4-4b8a-8ab6-9c0f0e2b1eb3
2019-11-17 16:46:41 UTC,purchase,3701005,2053013565983425517,appliances.environment.vacuum,philips,356.48,556904835,73e7d6d1-c5f3-4c64-8eba-1824bb1e4ab7
2019-11-29 13:54:26 UTC,view,12301446,2053013556311359947,construction.tools.drill,dwt,61.98,514623940,e9770a9d-9355-4cc6-b104-afa871e07725
2019-11-26 09:47:38 UTC,view,1004857,2053013555631882655,electronics.smartphone,samsung,125.91,537873671,9a60bc37-853b-4d02-a18e-e871e98c55b3
2019-11-16 07:54:18 UTC,view,1480787,2053013561092866779,computers.desktop,pulser,517.36,521453190,a5ad0389-f1cb-4b74-a6ee-801fadaf82cc
2019-11-16 15:40:52 UTC,view,1801766,2053013554415534427,electronics.video.tv,artel,153.65,566438102,2918eae5-1123-4b4c-8544-d661ac1cd7cf
2019-11-14 08:42:53 UTC,view,26400396,2053013563651392361,,,261.78,513102001,a3b1a41a-b429-4a4d-8779-368d0c4542af
2019-11-18 14:17:32 UTC,view,3700600,2053013565983425517,appliances.environment.vacuum,vitek,51.43,550474646,e5290ed8-026b-4dcc-b780-0128989f849c
2019-11-16 10:38:34 UTC,view,2800433,2053013563835941749,appliances.kitchen.refrigerators,haier,283.12,519202425,f31d93d1-9cc4-4e5d-af84-7bf576745bbd
2019-11-30 19:04:30 UTC,view,1004748,2053013555631882655,electronics.smartphone,huawei,123.19,579854378,99f4529f-0ea6-40f2-9d29-cf2dd269dccb
2019-11-04 10:53:59 UTC,view,1005105,2053013555631882655,electronics.smartphone,apple,1341.59,513039820,6c8791cc-25e5-4ffd-9ae7-3713ec868514
2019-11-17 14:18:58 UTC,view,1004249,2053013555631882655,electronics.smartphone,apple,765.79,548042565,32bc4c0f-e0e7-42c7-abbf-318a2bd55aa0
2019-11-29 17:44:55 UTC,view,28716660,2053013565857596389,apparel.shoes.ballet_shoes,respect,31.92,523272514,0dea73c4-25d5-4edb-948d-d4b03278bc73
2019-11-04 21:05:09 UTC,view,4803840,2053013554658804075,electronics.audio.headphone,pioneer,114.52,515712221,d5d89f07-cc55-4f6b-aa1c-9e576ce424c3
2019-11-01 04:40:42 UTC,view,22700096,2053013556168753601,,,233.72,566231937,6c822119-9dc0-4425-9e25-7d641f8f1831
2019-11-27 19:19:34 UTC,view,40900071,2127425434894205468,construction.tools.painting,stels,52.12,547727553,d0fc258d-2815-4c08-9f21-6d81d744cf96
2019-11-06 18:14:10 UTC,view,2700916,2053013563911439225,appliances.kitchen.refrigerators,,193.03,513906714,029643bf-3338-4dfd-832f-f44a5a874d1c
2019-11-28 14:37:52 UTC,view,12200651,2116907525176557699,sport.bicycle,giant,643.26,513494292,4e79d866-c35f-4723-b23c-c7cdc960e722
2019-11-09 02:55:02 UTC,view,1004838,2053013555631882655,electronics.smartphone,oppo,154.42,543992337,a23fd5af-4911-402e-a7a5-c75d529a8a1b
2019-11-18 18:24:05 UTC,cart,5701019,2053013553970938175,auto.accessories.player,,24.43,559479311,39b6be69-0888-4bfe-94e7-0c39ecd6b708
2019-11-25 08:49:20 UTC,view,100015032,2053013555631882655,electronics.smartphone,xiaomi,217.51,513651498,d1c04806-0880-444b-a18b-e4ef45b39b45
2019-11-13 11:20:55 UTC,view,1802034,2053013554415534427,electronics.video.tv,kivi,115.04,561595348,2d67480f-77af-4819-b3b6-6d11fb1ed593
2019-11-12 11:27:27 UTC,view,26300354,2053013563584283495,,lucente,782.0,516764342,28c77648-b567-4099-a912-708c5c30e726
2019-11-16 18:44:21 UTC,view,1005132,2053013555631882655,electronics.smartphone,apple,1364.0,542908293,884b13d4-54c3-42f1-b9f7-51be903c67c6
2019-11-20 10:22:00 UTC,view,30000218,2127425436764865054,construction.tools.welding,magnetta,249.68,559202390,8afec258-3aba-456e-977f-ea3c56aa81ec
2019-11-21 13:39:42 UTC,view,26404006,2053013563651392361,,,2572.23,538423237,9061c875-5030-4390-a393-9e8894be5427
2019-11-16 17:31:18 UTC,view,5100849,2053013553341792533,electronics.clocks,huawei,154.16,569286847,35b7eb2d-2b7a-4307-94a1-63c113a0c02a
2019-11-23 15:57:33 UTC,view,26400585,2053013563651392361,,lucente,248.66,555142017,458cb043-27ef-4fe8-84eb-469c17d6f6bc
2019-11-10 17:14:43 UTC,view,15200873,2053013553484398879,,mutlu,92.67,516103005,e11cb1ee-95a8-4b4e-a398-e3589dc3d78f
2019-11-21 06:14:01 UTC,view,6100015,2053013560866374351,auto.accessories.radar,neoline,84.92,567114285,7ba618ae-dd06-48af-b7ce-fd7062f2564c
2019-11-25 06:44:35 UTC,view,2601260,2053013563970159485,,dauscher,463.3,570533762,65ec438a-77b7-4272-994d-63bb35f412bc
2019-11-15 03:07:27 UTC,view,1005014,2053013555631882655,electronics.smartphone,samsung,496.22,517211605,4e8bd0dc-c6dc-408b-97ce-ab70e1926d5a
2019-11-16 07:20:17 UTC,view,2502074,2053013564003713919,appliances.kitchen.oven,midea,244.51,528133960,8d422235-ba5f-48cd-b5eb-7748941abee7
2019-11-11 06:38:02 UTC,view,49100034,2127425375913902544,,ansmann,25.71,521353298,a53eb442-02e0-4274-8299-f43bb4d81286
2019-11-19 09:45:03 UTC,view,14700087,2053013557133443581,furniture.living_room.cabinet,sv,367.83,570834410,f72e2082-5f07-4133-ad2d-e2c74676af25
2019-11-18 07:33:04 UTC,view,26202828,2053013563693335403,,efremov,107.34,572259286,5c64d288-3c63-442f-8ee7-bc93a0cefb60
2019-11-18 08:25:42 UTC,cart,1004767,2053013555631882655,electronics.smartphone,samsung,246.05,539937431,72c09d82-38d9-45fc-8f1c-671d9b0bcc69
2019-11-25 03:54:44 UTC,view,1500430,2053013552955916539,computers.peripherals.printer,canon,189.94,518416853,e1d4e1e7-3341-4f93-be84-e8c83ba06896
2019-11-24 18:43:55 UTC,view,12709953,2053013553559896355,,triangle,48.91,572810425,1226c119-b5e0-4ce8-a0a9-e455c201e098
2019-11-07 17:22:21 UTC,view,25600078,2053013559675191951,,,81.86,515796808,51c7a6b6-9c1e-448c-b0d2-09ca6770fa75
2019-11-16 23:16:36 UTC,view,38300005,2078957452669223168,,,38.59,513107678,706660b7-717f-47c7-b6c8-b3065e3f4e9d
2019-11-20 09:00:35 UTC,view,1005192,2053013555631882655,electronics.smartphone,meizu,205.67,557135051,a5d2ee25-3c9b-416d-85fd-e7ad01b69184
2019-11-27 19:36:08 UTC,view,1005186,2053013555631882655,electronics.smartphone,samsung,771.94,517314357,1149c471-8f85-486b-a642-be2daa824287
2019-11-11 05:18:48 UTC,view,32403914,2053013566562238479,,wallberry,11.71,560704437,743e15a2-7bd1-40ae-9a46-7a7d11802b1c
2019-11-11 15:03:28 UTC,view,26400277,2053013563651392361,,lucente,143.38,540368495,00065068-67d1-4883-8c5c-017c496c597c
2019-11-20 06:08:13 UTC,view,31501250,2053013558031024687,,dobrusskijfarforovyjzavod,84.63,573763998,8bc77d6d-91f3-4153-ac1c-96781045b1aa
2019-11-28 05:08:41 UTC,view,16600059,2053013560287560373,,,154.19,518413673,69b83ebf-bdbb-4832-96af-87dee84de2c6
2019-11-10 09:35:24 UTC,view,4804056,2053013554658804075,electronics.audio.headphone,apple,159.59,548061761,5dbaaeb4-6732-4007-8b20-62e89e37ea41
2019-11-26 19:06:06 UTC,view,1004750,2053013555631882655,electronics.smartphone,samsung,195.22,564474386,c8dea0b1-a220-47d5-a031-e2cf07139bc3
2019-11-13 07:47:04 UTC,view,3700677,2053013565983425517,appliances.environment.vacuum,tefal,138.97,556431518,b98f3ea1-d22a-49aa-a29b-9d5c9c1c9743
2019-11-27 08:15:06 UTC,view,15200047,2053013553484398879,,akom,64.87,566805742,3863ca42-766b-4b85-bbb0-e64224a33b35
2019-11-06 16:23:49 UTC,view,5100767,2053013553375346967,,samsung,30.61,563027097,294fc2c4-f348-4576-a805-cbff19183843
2019-11-06 08:03:55 UTC,view,1480731,2053013561092866779,computers.desktop,pulser,998.71,542351364,e6d413dd-9211-461f-8307-64c6b885900a
2019-11-16 16:33:52 UTC,view,10503954,2053013553199186187,,pequetren,66.9,552568964,a4a894e3-2fa3-4492-856e-4714816c7a5b
2019-11-02 10:32:29 UTC,cart,5100816,2053013553375346967,,xiaomi,29.56,513653113,6ec609e7-4be4-4429-b9e3-eced060803eb
2019-11-15 21:10:26 UTC,view,7005710,2053013560346280633,kids.carriage,adamex,615.2,514851628,17d5601b-a051-43fd-9760-a2892f0bb6b2
2019-11-17 17:44:27 UTC,view,11300010,2053013555531219353,electronics.telephone,panasonic,33.44,568686862,97a59d6a-dc40-4173-9131-2cb472ed09a5
2019-11-08 07:32:41 UTC,view,5100816,2053013553375346967,,xiaomi,30.31,518803919,acf9f351-aed3-465c-b9a4-72c48fb32ccb
2019-11-28 16:38:39 UTC,view,1005116,2053013555631882655,electronics.smartphone,apple,1002.55,539583168,7cd06ec4-e922-4f2e-82b3-39fdd3832779
2019-11-21 02:24:43 UTC,view,1005116,2053013555631882655,electronics.smartphone,apple,1012.38,512648862,78e5b625-b803-4cd8-b328-f3c2d3666941
2019-11-11 06:49:38 UTC,view,29502882,2077453854185620383,appliances.kitchen.toster,now,21.88,565701474,c91c818c-0093-4d86-9de2-c2bd985d9572
2019-11-16 00:53:56 UTC,view,1307520,2053013558920217191,computers.notebook,lenovo,849.42,565336377,35621d2f-1bdf-4054-a2e3-700eb9bb6e63
2019-11-29 04:10:06 UTC,view,1005223,2053013555631882655,electronics.smartphone,xiaomi,198.89,540848803,035382d1-a646-4694-b773-496a85afb982
2019-11-07 06:00:16 UTC,view,12719520,2053013553559896355,,mazzini,40.54,562597730,9cb7efa6-37ce-4bfe-950e-740bf5d43b58
2019-11-17 03:10:26 UTC,view,12702845,2053013553559896355,,cordiant,65.64,515878564,19436c3e-68e1-4de9-8ffe-f1c0cdd63d8a
2019-11-17 08:38:02 UTC,view,15700065,2053013559733912211,,,233.44,544571706,a6a3c32e-4e2f-4e92-a69a-6655ea1747d1
2019-11-16 21:48:34 UTC,view,100008546,2053013565639492569,apparel.shoes,respect,89.84,515038882,0b938bf3-a5b2-4e95-a7be-b4ca781eabb9
2019-11-16 23:30:45 UTC,view,44300060,2100825583029060150,apparel.jeans,,31.66,515791940,307a33c9-df95-4b7e-9fa1-aebf54c180b6
2019-11-30 14:47:01 UTC,view,8800865,2053013555573162395,electronics.telephone,texet,10.46,552064294,89f3566d-eab4-412d-b833-5421421d03e7
2019-11-06 11:02:27 UTC,view,12709462,2053013553559896355,,goodyear,78.51,517560359,36ddf7e7-1d0f-481b-8d04-def938e1df83
2019-11-15 09:03:53 UTC,view,100003338,2053013558920217191,computers.notebook,asus,849.19,571499142,75f489f6-3730-4a61-b5e5-4fcaaccec3c4
2019-11-13 19:26:13 UTC,view,15100422,2053013557024391671,,,161.86,550347360,9208284e-83e3-483c-879c-98c627695ee6
2019-11-30 14:44:24 UTC,view,18100070,2053013557955527211,,kronospan,15.18,563058486,00afcbc9-baa1-4e4c-b661-5d97c2dd12a7
2019-11-28 13:34:09 UTC,view,2601933,2053013563970159485,,dauscher,254.81,545686032,7e1ab43f-8105-4a5c-99b5-d0f0d1f3cd1e
2019-11-15 07:32:44 UTC,view,17200501,2053013559792632471,furniture.living_room.sofa,,890.6,533703554,24e9e0ee-a1fc-4228-a857-c7b1d7f4df30
2019-11-11 16:11:25 UTC,view,1004322,2053013555631882655,electronics.smartphone,huawei,357.3,544306760,69512400-af01-4b0c-a89d-0c232fc7357e
2019-11-28 04:11:47 UTC,view,12400099,2053013556252639687,construction.tools.drill,dwt,70.0,560914682,2cbd983a-7cf9-4527-9095-6812c77bcf74
2019-11-15 20:51:15 UTC,view,28714290,2053013565069067197,apparel.shoes.keds,nike,144.12,553036746,b9c91674-e1df-44ba-88b3-d65f985a7ff6
2019-11-28 07:01:35 UTC,view,5100855,2053013553341792533,electronics.clocks,apple,570.67,541213298,5e0d5868-ac0f-46e4-aede-1bcbe1386b27
2019-11-09 05:00:17 UTC,view,3100640,2053013555262783879,appliances.kitchen.blender,redmond,51.43,533694177,bc73817b-bf92-463d-b612-91bdead8d232
2019-11-08 10:38:15 UTC,view,1005160,2053013555631882655,electronics.smartphone,xiaomi,204.82,519011443,b15c52f8-35a0-4a2c-8ce0-645c4d9affdf
2019-11-24 05:02:15 UTC,view,12708937,2053013553559896355,,michelin,72.72,575760685,230a507d-1928-44c5-bded-a0473ba3d36b
2019-11-08 11:20:04 UTC,view,16700025,2053013559901684381,furniture.kitchen.chair,,28.29,534447936,f1e6b8cb-324e-4410-9f1d-b1257085699c
2019-11-28 05:45:52 UTC,view,3701268,2053013565983425517,appliances.environment.vacuum,artel,66.36,532038004,4be4408d-8b7a-487d-8501-df2bd91e22c0
2019-11-23 14:12:00 UTC,view,3701141,2053013565983425517,appliances.environment.vacuum,tefal,283.07,515392919,d3d11321-e6d1-4030-8ed9-6bc27dba4b8f
2019-11-16 20:18:25 UTC,view,3701062,2053013565983425517,appliances.environment.vacuum,gorenje,90.07,512562491,634ccd50-d10a-414e-ba10-b4b2ce37c56c
2019-11-07 14:51:48 UTC,view,1306156,2053013558920217191,computers.notebook,prestigio,316.92,565794276,8f276c6c-efd7-49ad-bd0a-2fc366e3211f
2019-11-04 20:45:45 UTC,view,1005186,2053013555631882655,electronics.smartphone,samsung,771.94,567602584,c9a5b886-0388-491d-8be4-3669dfbe08ea
2019-11-17 06:52:05 UTC,view,15900070,2053013558190408249,,polaris,29.61,566630287,c01ccecc-b9a6-46a6-86c5-61b118b2ecf8
2019-11-01 03:09:56 UTC,view,27500008,2053013554692358509,,smile,37.65,565199770,aa61e4c9-f68d-4383-918a-add00e441289
2019-11-15 01:42:53 UTC,view,35000018,2070005009172398851,,grillver,315.6,513396573,3e75f4db-1fb1-4fe6-9282-067b8e6b8715
2019-11-02 04:25:17 UTC,view,15200919,2053013553484398879,,,37.32,514129227,41183150-cd3a-4fd7-acad-73d4994d7b50
2019-11-04 17:07:02 UTC,view,1004767,2053013555631882655,electronics.smartphone,samsung,241.79,546259016,d4f9c6b6-4477-4702-a61a-22229f2d6e10
2019-11-30 11:50:15 UTC,view,1004858,2053013555631882655,electronics.smartphone,samsung,124.18,579611288,afff0814-a90d-4aea-953a-e0a5ea34ccfa
2019-11-17 13:47:38 UTC,cart,12720619,2053013553559896355,,joyroad,50.97,514804469,3c68e0e4-5a12-4e67-88e5-94e87020ca20
2019-11-17 13:09:13 UTC,view,16800218,2053013558316237377,furniture.kitchen.table,barneo,171.69,554124136,24138552-a9ad-4f2a-b8e8-74cc9fa3d62a
2019-11-09 17:47:59 UTC,view,10301494,2053013553115300101,,welly,5.77,569430058,250b0307-5e36-4d2c-8a81-48b5a928f975
2019-11-07 14:11:55 UTC,view,12719963,2053013553559896355,,kapsen,57.92,520182356,08d9f338-afae-42c6-a281-c4a3562460f9
2019-11-15 03:09:41 UTC,view,2602249,2053013563970159485,,electrolux,805.66,543013898,d0474599-8a7e-4f60-be18-edcb43393156
2019-11-17 05:07:51 UTC,cart,20200083,2053013559440310913,sport.snowboard,burton,154.19,565819571,d4ac9c7c-5b69-4000-b52e-4986a2df1533
2019-11-16 17:15:52 UTC,view,17200724,2053013559792632471,furniture.living_room.sofa,rals,337.9,571859618,90f55b30-c6f0-4e50-9af3-9f468bdbb14c
2019-11-28 14:46:26 UTC,view,1004249,2053013555631882655,electronics.smartphone,apple,795.1,512703222,49fe7eb1-2a63-4eef-bd2a-f421cb855eb5
2019-11-24 12:14:40 UTC,view,3700621,2053013565983425517,appliances.environment.vacuum,vitek,112.46,517576842,0f40d3e7-5ab5-43e4-b0c1-e5710465d1a0
2019-11-06 11:09:04 UTC,view,12300078,2053013556311359947,construction.tools.drill,bosch,96.77,513050273,1865e279-90c0-4e08-894c-2c6dd12fb650
2019-11-11 14:26:15 UTC,view,1005160,2053013555631882655,electronics.smartphone,xiaomi,204.64,564095705,ab105076-b2dd-4813-a3d3-5cb83e272156
2019-11-20 11:21:50 UTC,cart,1801762,2053013554415534427,electronics.video.tv,artel,207.85,513256576,9923358c-3963-45c8-bf7d-f264fdeed5f2
2019-11-15 06:36:11 UTC,cart,100005575,2053013563835941749,appliances.kitchen.refrigerators,midea,270.02,515478369,9c9224a2-a2ee-414b-8e04-3003fa1ad35d
2019-11-01 07:49:07 UTC,view,1003328,2053013555631882655,electronics.smartphone,nokia,573.17,554415669,bd166bae-43c2-48f8-a981-971ba3c7e011
2019-11-10 09:40:21 UTC,purchase,4300077,2053013552385491165,,timberk,38.59,518613465,79415aec-1866-45cf-b86a-54a2c849a2c0
2019-11-24 18:47:28 UTC,view,3700621,2053013565983425517,appliances.environment.vacuum,vitek,112.46,560810693,58518c7b-ccb3-429c-9126-62737ab83102
2019-11-22 12:14:25 UTC,view,21400193,2053013561579406073,electronics.clocks,casio,110.43,559149111,3bec0fa3-8c1d-4424-968e-7e066ba62ac3
2019-11-16 07:37:38 UTC,view,8500556,2053013552259662037,,,720.55,562868954,828a51ef-ccc4-46d5-aeab-1d50d43f1b4d
2019-11-12 17:30:43 UTC,view,15700203,2053013559733912211,,imperial,438.34,570666710,7d19224b-17f9-49ba-968e-733923e3e9a2
2019-11-02 10:01:49 UTC,view,4804056,2053013554658804075,electronics.audio.headphone,apple,160.36,519029734,3b21834f-d005-45c7-909c-2ad7bbd604fb
2019-11-20 18:31:18 UTC,view,22700852,2053013556168753601,,,99.1,514120237,bd69db6c-3a3a-40a9-9d36-0bc8368d22db
2019-11-25 19:49:15 UTC,view,21412056,2053013561579406073,electronics.clocks,cover,249.17,531146483,325bcb7d-77c5-4889-bbc7-c61f3f876116
2019-11-04 07:53:06 UTC,view,2800007,2053013563835941749,appliances.kitchen.refrigerators,atlant,257.14,566548764,9042df71-1e2f-47ee-b956-3158dda61d41
2019-11-22 10:37:43 UTC,view,4804718,2053013554658804075,electronics.audio.headphone,apple,335.9,563955916,8a454dcd-ab3b-4751-b637-edda611506e9
2019-11-15 14:56:44 UTC,view,1004903,2053013555631882655,electronics.smartphone,huawei,113.14,568172845,4ad2cc40-d04c-47e6-84a1-00ae3e9ae49a
2019-11-17 16:50:32 UTC,view,41100020,2090228413959766319,,,151.36,565683878,933bc396-4e7a-4d15-acb4-71bd72d33c29
2019-11-26 13:41:26 UTC,view,1002101,2053013555631882655,electronics.smartphone,samsung,370.64,574970820,649040cf-1828-4adb-9daf-ab42fcf507f5
2019-11-21 23:31:47 UTC,view,4803637,2053013554658804075,electronics.audio.headphone,hyperx,60.24,513797114,2f471c0e-ebb1-439b-b11f-565735fa82e6
2019-11-15 03:11:38 UTC,view,12703017,2053013553559896355,,cordiant,43.5,571669941,02e49137-9d24-49d7-a8fc-ba1e406ab3b5
2019-11-30 07:24:09 UTC,cart,1002633,2053013555631882655,electronics.smartphone,apple,384.54,514559654,9fd19c66-b379-45f2-9dc3-13e003af7144
2019-11-25 19:45:00 UTC,view,100005669,2053013553341792533,electronics.clocks,xiaomi,192.8,512919355,b24b8e7e-518a-479a-81b1-11ffa12c440d
2019-11-23 14:17:52 UTC,cart,12705188,2053013553559896355,,,45.56,542519021,ab19651c-dfa1-4a23-b0a6-40418fdc97a9
2019-11-19 17:15:55 UTC,view,100014109,2053013555631882655,electronics.smartphone,,0.0,522641108,c2896db1-de6a-4642-973d-800d9031a72d
2019-11-27 14:15:45 UTC,view,38900084,2085718636156158307,,,66.67,523199185,6e6592d2-d885-4bde-af5d-df1d54e04f43
2019-11-11 12:54:29 UTC,view,16000677,2053013558223962683,,agness,76.07,551644863,b55681ac-342a-46ab-a567-884433115ad4
2019-11-09 10:49:06 UTC,view,1004655,2053013555631882655,electronics.smartphone,samsung,744.35,515336822,ca5e594f-1f8e-4f12-afc7-ba72e69b8f1c
2019-11-10 10:36:16 UTC,view,1801226,2053013554415534427,electronics.video.tv,yasin,115.75,518476275,76f9e4ef-2c0c-4666-a870-003c08ec7304
2019-11-18 09:08:56 UTC,view,12700737,2053013553559896355,,,27.03,534562370,3650be8b-818f-4aa7-9d74-ea2662c0fd09
2019-11-15 07:42:07 UTC,view,1306893,2053013558920217191,computers.notebook,hp,411.57,559922706,a79b36f4-c815-4895-a071-aea979d8a8bd
2019-11-15 08:45:47 UTC,view,1802079,2053013554415534427,electronics.video.tv,tcl,564.98,513112131,f12d0025-9dbc-4463-9fb0-6de81746ac64
2019-11-17 06:54:30 UTC,view,1307438,2053013558920217191,computers.notebook,lenovo,338.49,572458561,b8d3f5db-5dee-4091-9080-4f0513683464
2019-11-18 16:31:28 UTC,view,5800865,2053013553945772349,electronics.audio.subwoofer,edge,151.61,521163410,c7dfcb44-c9bc-4cdb-878e-4174efb6ee2f
2019-11-06 17:54:00 UTC,view,28717936,2053013565782098913,apparel.shoes,cover,122.27,567188992,a7b6a28b-3ff5-4bcd-a9bf-0e50292d8bd8
2019-11-16 01:33:57 UTC,view,100002235,2053013558920217191,computers.notebook,lenovo,461.68,514510261,6b521f79-c9ef-4b1f-b976-92e122a5a836
2019-11-14 19:21:40 UTC,view,1002545,2053013555631882655,electronics.smartphone,apple,591.75,512556246,c5574f92-c449-47d7-9df4-fd609044c3fc
2019-11-20 08:48:23 UTC,view,14701881,2053013557133443581,furniture.living_room.cabinet,,320.7,515763653,39156bf9-5bef-472d-a478-5ced07e6d605
2019-11-29 17:26:23 UTC,view,5100562,2053013553341792533,electronics.clocks,apple,308.61,515227584,92b307cb-0a31-4cb6-ac9d-7bdfe9af34f2
2019-11-19 15:58:18 UTC,view,3600821,2053013563810775923,appliances.kitchen.washer,smeg,1630.07,514685580,dc47262a-f341-44c2-bbbd-dd42008b4e67
2019-11-19 15:15:14 UTC,view,17300059,2053013553853497655,,,19.9,513445505,33314105-6310-42bc-aea1-17dfd2c64a19
2019-11-21 06:40:20 UTC,view,1005115,2053013555631882655,electronics.smartphone,apple,958.3,560877600,71a9b512-5959-4760-b189-70b094476459
2019-11-24 02:53:02 UTC,view,1307568,2053013558920217191,computers.notebook,acer,540.3,542202350,1383d3b3-dd69-4355-b325-97074537e4de
2019-11-15 14:17:27 UTC,view,1005115,2053013555631882655,electronics.smartphone,apple,914.0,516429067,4f1671b7-9e6f-49ed-a651-be77a73afc19
2019-11-20 17:35:58 UTC,view,22700467,2053013556168753601,,stayer,45.77,574049778,9a3b4665-3c35-4738-ad82-e84313be2581
2019-11-15 20:32:22 UTC,view,1005073,2053013555631882655,electronics.smartphone,samsung,1169.68,513222904,5a5e9a38-f77f-4d5e-a2c8-fa4b8f6d5cc0
2019-11-15 11:51:19 UTC,view,100007865,2053013561554240247,,erbis,161.91,512701051,79bc63d6-f6e1-4717-84bd-36f56c2c5770
2019-11-22 13:42:00 UTC,view,26800064,2053013564641248165,,bodysculpture,463.07,543076821,976b0bcf-b105-427c-b4d2-4250e76bf047
2019-11-08 08:33:39 UTC,view,1005009,2053013555631882655,electronics.smartphone,xiaomi,86.74,568867996,882194bb-139e-4b64-a651-fbee54eb9b45
2019-11-15 18:15:21 UTC,view,100003496,2053013554415534427,electronics.video.tv,lg,1544.36,549784640,64acf51e-ee6a-4309-98ff-2ae1db42f08d
2019-11-16 06:05:24 UTC,view,26403497,2053013563651392361,,,133.85,554227642,9b391542-e4e1-479d-9138-05dd069b16f3
2019-11-03 06:33:47 UTC,view,12710163,2053013553559896355,,roadstone,44.79,522483457,18b10741-c22d-4100-8be9-d658d1518416
2019-11-08 13:07:26 UTC,view,29501135,2053013566411243525,,,16.35,564249532,4d02b10e-d280-4cc1-ae14-14cbee22f6a6
2019-11-14 00:47:46 UTC,view,22900288,2053013561780732677,furniture.bedroom.pillow,,7.77,523426302,aa9653fb-3564-ec8d-08d7-12b5fe4ad82c
2019-11-10 07:37:46 UTC,view,1004843,2053013555631882655,electronics.smartphone,meizu,231.41,515789526,c537bb84-d2dc-4962-8a43-ce4692f5326d
2019-11-17 03:58:11 UTC,view,12300485,2053013556311359947,construction.tools.drill,crown,64.33,516714624,8dae9899-abe6-4ef0-99b4-3a06c36f672e
2019-11-17 11:16:52 UTC,cart,4502714,2053013563877884791,appliances.kitchen.hob,zanussi,334.6,513884646,dc21374b-51d7-b565-2516-b231382b76c1
2019-11-30 05:33:03 UTC,view,38900027,2085718636156158307,,,64.33,516617256,14f03508-65d4-41ae-bc3d-fc55e9799b66
2019-11-28 05:52:22 UTC,view,4700671,2053013560899928785,auto.accessories.videoregister,xiaomi,47.36,570892031,30cb5d8c-6a18-4f67-b1e4-be67f5fc2b66
